文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1579.smt2,338.176,5564,9714,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1580.smt2,340.313,5568,9712,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1581.smt2,333.061,5540,9712,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1582.smt2,336.894,5568,9712,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1583.smt2,331.486,5564,9712,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1584.smt2,340.185,5544,9714,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1585.smt2,342.657,5540,9714,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1586.smt2,331.52,5564,9714,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1587.smt2,343.884,5548,9710,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1588.smt2,349.185,5560,9711,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1589.smt2,345.799,5556,9711,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1590.smt2,341.706,5556,9711,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1591.smt2,339.65,5548,9711,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1592.smt2,335.277,5556,9711,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1593.smt2,331.251,5548,9711,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1594.smt2,339.768,5556,9711,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1595.smt2,331.986,5556,9711,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1596.smt2,348.789,5556,9709,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1597.smt2,347.604,5580,9709,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1598.smt2,338.418,5580,9707,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1599.smt2,339.931,5560,9709,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1600.smt2,338.457,5580,9709,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1601.smt2,342.579,5584,9709,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1602.smt2,344.356,5580,9709,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part49/non-incremental/QF_LIA/convert/convert-jpg2gif-query-1603.smt2,339.732,5580,9709,成功
