文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_361.smt2,73.5407,1056,26886950,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3610.smt2,23.2794,264,17318021,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3611.smt2,1.48439,0,31,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3612.smt2,1.73235,0,45,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3613.smt2,10.4051,264,403,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3614.smt2,4.62008,264,249,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3615.smt2,9.79447,264,400,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3616.smt2,9.52578,264,397,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3617.smt2,9.66835,264,394,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3618.smt2,10.3333,264,391,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3619.smt2,10.251,264,388,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_362.smt2,2.91729,0,129,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3620.smt2,10.1099,264,385,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3621.smt2,10.2377,264,382,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3622.smt2,10.3118,264,379,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3623.smt2,10.334,264,376,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3624.smt2,10.1659,264,373,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3625.smt2,2.1317,0,52,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3626.smt2,10.154,264,370,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3627.smt2,10.0987,264,366,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3628.smt2,10.0913,264,363,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3629.smt2,9.91893,264,359,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_363.smt2,2.98667,0,124,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3630.smt2,9.15933,264,356,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3631.smt2,9.60445,264,352,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3632.smt2,9.48191,264,349,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3633.smt2,10.0987,264,345,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3634.smt2,9.63998,264,342,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3635.smt2,9.92918,264,338,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3636.smt2,2.04325,0,48,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3637.smt2,9.71818,264,335,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3638.smt2,9.66477,264,331,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3639.smt2,9.72581,264,328,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_364.smt2,72.5949,1056,26886950,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3640.smt2,9.58371,264,324,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3641.smt2,9.42016,264,321,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3642.smt2,8.87442,264,317,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3643.smt2,9.0239,264,295,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3644.smt2,8.97431,264,291,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3645.smt2,8.36825,264,269,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3646.smt2,8.20136,264,265,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3647.smt2,1.96671,0,44,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part14/non-incremental/QF_BV/sage/app12/bench_3648.smt2,7.60746,264,243,成功
