文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part37/non-incremental/QF_BV/Sage2/bench_9104.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part37/non-incremental/QF_BV/Sage2/bench_9105.smt2,40.8013,264,2007,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part37/non-incremental/QF_BV/Sage2/bench_9107.smt2,20.1416,264,848,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part37/non-incremental/QF_BV/Sage2/bench_9108.smt2,1476.09,1848,63709,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part37/non-incremental/QF_BV/Sage2/bench_911.smt2,170.982,264,670121,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part37/non-incremental/QF_BV/Sage2/bench_9110.smt2,20.4065,264,848,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part37/non-incremental/QF_BV/Sage2/bench_9111.smt2,18.8234,264,848,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part37/non-incremental/QF_BV/Sage2/bench_9112.smt2,1574.26,1848,80279,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part37/non-incremental/QF_BV/Sage2/bench_9114.smt2,19.5711,264,848,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part37/non-incremental/QF_BV/Sage2/bench_9116.smt2,20.6985,264,848,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part37/non-incremental/QF_BV/Sage2/bench_9117.smt2,1625.68,1848,87767,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part37/non-incremental/QF_BV/Sage2/bench_9118.smt2,20.0851,264,848,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part37/non-incremental/QF_BV/Sage2/bench_9120.smt2,843.04,1320,51549,成功
