文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15626_terminationG_0.smt2,44.0011,528,3728,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15627_terminationG_0.smt2,59.5293,792,5155,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15628_terminationG_0.smt2,77.3296,792,6785,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15631_terminationG_0.smt2,47.0932,528,4045,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15632_terminationG_0.smt2,62.1655,792,5526,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15633_terminationG_0.smt2,81.1107,792,7210,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15636_terminationG_0.smt2,49.7384,528,4366,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15637_terminationG_0.smt2,66.1526,792,5897,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15638_terminationG_0.smt2,84.5919,792,7635,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15641_terminationG_0.smt2,53.6764,528,4672,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15642_terminationG_0.smt2,69.1078,792,6247,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15643_terminationG_0.smt2,89.216,792,8033,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15646_terminationG_0.smt2,56.2561,792,4949,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15647_terminationG_0.smt2,71.691,792,6566,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15648_terminationG_0.smt2,93.2138,1056,8394,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15651_terminationG_0.smt2,57.8821,792,5206,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15652_terminationG_0.smt2,76.4058,792,6859,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15653_terminationG_0.smt2,97.3246,1056,8723,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15660_terminationG_0.smt2,58.8498,792,5522,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15661_terminationG_0.smt2,76.0968,792,7229,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15662_terminationG_0.smt2,99.649,1056,9147,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15670_terminationG_0.smt2,64.2319,792,5938,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15672_terminationG_0.smt2,82.1252,792,7717,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__p15673_terminationG_0.smt2,102.932,1056,9707,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__terminationQ_12_0.smt2,59.6888,792,5493,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part62/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__agafp.t2__terminationQ_15_0.smt2,68.9647,792,6608,成功
