文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2396.smt2,1.10388,0,22,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2397.smt2,1.01948,0,15,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2398.smt2,0.885248,0,10,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2399.smt2,1.01757,0,24,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_24.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_240.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2400.smt2,1.02878,0,14,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2401.smt2,0.9408,0,13,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2402.smt2,0.959635,0,13,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2403.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2404.smt2,0.734568,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2405.smt2,0.70262,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2406.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2407.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2408.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2409.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_241.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2410.smt2,2.37036,0,131,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2411.smt2,2.09808,0,109,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2412.smt2,2.07186,0,105,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2413.smt2,1.78576,0,83,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2414.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2415.smt2,1.72877,0,79,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2416.smt2,1.4236,0,57,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2417.smt2,1.37067,0,53,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2418.smt2,1.07169,0,31,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2419.smt2,1.03593,0,27,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_242.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2420.smt2,0.659466,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2421.smt2,0.696182,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2422.smt2,0.864506,0,17,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2423.smt2,0.795841,0,11,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2424.smt2,0.682354,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2425.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2426.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2427.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2428.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2429.smt2,2.39873,0,131,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_243.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2430.smt2,2.16174,0,109,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2431.smt2,2.07138,0,105,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2432.smt2,1.78528,0,83,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2433.smt2,1.70374,0,79,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2434.smt2,1.42598,0,57,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2435.smt2,1.3597,0,53,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2436.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2437.smt2,1.0612,0,31,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2438.smt2,1.01089,0,27,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2439.smt2,0.641584,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_244.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2440.smt2,0.736713,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2441.smt2,0.896215,0,17,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2442.smt2,0.785351,0,11,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2443.smt2,0.703573,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2444.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2445.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2446.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2447.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2448.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2449.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_245.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2450.smt2,2.35868,0,131,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2451.smt2,2.11477,0,109,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2452.smt2,2.07162,0,105,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2453.smt2,1.76597,0,83,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2454.smt2,1.7035,0,79,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2455.smt2,1.436,0,57,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2456.smt2,1.37305,0,53,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2457.smt2,1.0643,0,31,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2458.smt2,1.0016,0,27,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2459.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_246.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2460.smt2,0.692844,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2461.smt2,0.712872,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2462.smt2,0.873804,0,17,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2463.smt2,0.79155,0,11,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2464.smt2,0.69809,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2465.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2466.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2467.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2468.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2469.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_247.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2470.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2471.smt2,2.38323,0,131,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2472.smt2,2.0988,0,109,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2473.smt2,2.06828,0,105,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2474.smt2,1.92928,0,83,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2475.smt2,1.7004,0,79,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2476.smt2,1.44482,0,57,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2477.smt2,1.34492,0,53,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2478.smt2,1.06335,0,31,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2479.smt2,1.01018,0,27,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_248.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2480.smt2,0.629663,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2481.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2482.smt2,0.729084,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2483.smt2,0.825167,0,17,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2484.smt2,0.755072,0,11,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2485.smt2,0.664473,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2486.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2487.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2488.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2489.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_249.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2490.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2491.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2492.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2493.smt2,2.28524,0,131,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2494.smt2,2.17319,0,109,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2495.smt2,1.98698,0,105,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2496.smt2,1.70064,0,83,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2497.smt2,1.6799,0,79,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2498.smt2,1.38927,0,57,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2499.smt2,1.33395,0,53,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_25.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_250.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2500.smt2,1.04189,0,31,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2501.smt2,0.982046,0,27,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2502.smt2,0.608683,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2503.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2504.smt2,0.68593,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2505.smt2,0.815153,0,17,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2506.smt2,0.74625,0,11,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2507.smt2,0.638723,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2508.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2509.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_251.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2510.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2511.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2512.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2513.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2514.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2515.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2516.smt2,2.28548,0,131,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2517.smt2,2.038,0,109,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2518.smt2,1.95622,0,105,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2519.smt2,1.67179,0,83,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_252.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2520.smt2,1.73497,0,79,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2521.smt2,1.40762,0,57,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2522.smt2,1.36399,0,53,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2523.smt2,1.06311,0,31,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2524.smt2,0.980377,0,27,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2525.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2526.smt2,0.604391,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2527.smt2,0.669956,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2528.smt2,0.834703,0,17,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2529.smt2,0.729561,0,11,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_253.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2530.smt2,0.693798,0,9,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2531.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2532.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2533.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2534.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2535.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2536.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2537.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2538.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2539.smt2,2.38037,0,131,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_254.smt2,0,0,0,失败
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part20/non-incremental/QF_BV/sage/app7/bench_2540.smt2,2.05684,0,109,成功
