文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121903974444000.smt2,4.1368,264,125,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121904148342000.smt2,4.19831,264,125,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121904275696000.smt2,4.23121,264,125,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121904427820000.smt2,4.15468,264,125,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121904575726000.smt2,4.09627,264,125,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121904699478000.smt2,4.1554,264,125,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121904850228000.smt2,4.10724,264,125,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121905004413000.smt2,4.09794,264,125,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121905159229000.smt2,3.85642,264,125,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121905363582000.smt2,4.12488,264,125,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121905450496000.smt2,4.07648,264,125,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121905539672000.smt2,4.07195,264,125,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121905676685000.smt2,4.08936,264,125,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121905756640000.smt2,3.89647,264,117,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121905853387000.smt2,3.901,264,117,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121906000858000.smt2,3.88575,264,117,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121906174154000.smt2,4.3633,264,117,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121906331969000.smt2,3.88813,264,117,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121909151965000.smt2,4.64344,264,109,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121976786824000.smt2,3.39174,0,105,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121976876433000.smt2,3.40986,0,105,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121976975720000.smt2,3.6397,0,105,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part76/non-incremental/QF_NRA/20200911-Pine/1599121977052667000.smt2,3.68619,0,105,成功
