文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p-0-bucket_s7.smt2,114.822,1848,9807,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p-1-bucket_s9.smt2,897.256,12680,82900,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p-2-bucket_s11.smt2,421.598,6508,38177,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p-3-bucket_s10.smt2,625.56,8472,56362,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p-DepotsNum_s8.msat.smt2,444.496,6844,6605,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p-driverlogNumeric_s7.smt2,115.419,2112,10027,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p2-driverlogNumeric_s10.smt2,486.023,7316,45082,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p2-zenonumeric_s6.smt2,143.105,2112,12788,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p3-driverlogNumeric_s8.smt2,329.395,4588,30030,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p3-zenonumeric_s5.smt2,265.643,3960,24600,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p4-driverlogNumeric_s8.smt2,575.246,7944,54795,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p4-zenonumeric_s5.smt2,291.299,4224,27423,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p5-driverlogNumeric_s8.smt2,813.609,10616,78460,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p5-driverlogNumeric_s9.smt2,744.762,9820,70761,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p5-zenonumeric_s5.smt2,552.018,7384,53605,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p5-zenonumeric_s7.smt2,899.942,12608,85737,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p6-driverlogNumeric_s5.smt2,249.299,3820,23300,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p6-zenonumeric_s5.smt2,638.142,8128,61120,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p6-zenonumeric_s7.smt2,1019.27,13740,97876,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p6-zenonumeric_s9.smt2,1400.43,18012,134632,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p7-driverlogNumeric_s7.smt2,1047.92,14288,101867,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p7-driverlogNumeric_s8.smt2,964.322,13512,90717,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/TM/p7-zenonumeric_s6.smt2,871.257,12620,84471,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/tropical-matrix/constraint-1007893.smt2,1244.35,20864,99966,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/tropical-matrix/constraint-199552.smt2,243.177,4224,19782,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/tropical-matrix/constraint-223827.smt2,275.861,5404,22172,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part54/non-incremental/QF_LRA/tropical-matrix/constraint-251380.smt2,314.571,5716,25785,成功
