文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part58/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1897_safety_0.smt2,71.7359,792,6887,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part58/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1899_safety_0.smt2,126.367,1584,12787,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part58/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1900_safety_0.smt2,185.281,1848,19490,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part58/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1904_safety_0.smt2,72.3293,792,7054,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part58/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1905_safety_0.smt2,128.028,1584,13053,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part58/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1906_safety_0.smt2,192.906,1848,19855,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part58/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1910_safety_0.smt2,51.852,792,5029,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part58/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1918_safety_0.smt2,53.38,792,5186,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part58/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1922_safety_0.smt2,78.4254,1056,7798,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part58/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1926_safety_0.smt2,61.9512,792,6190,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part58/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1934_safety_0.smt2,91.0368,1056,9255,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part58/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1937_safety_0.smt2,32.5758,528,2887,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part58/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1938_safety_0.smt2,53.9391,792,5191,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part58/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1939_safety_0.smt2,77.4472,1056,7806,成功
