文件名,解析时间(ms),内存使用(KB),AST节点数量,结果
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-10/problem__001.smt2,1.85609,0,91,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-10/problem__002.smt2,7.48515,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-10/problem__003.smt2,7.28941,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-10/problem__004.smt2,7.48205,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-10/problem__005.smt2,7.47991,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-10/problem__006.smt2,7.59506,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-100/problem__002.smt2,10.5438,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-100/problem__003.smt2,10.4263,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-100/problem__004.smt2,10.3767,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-100/problem__005.smt2,10.2139,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-100/problem__006.smt2,10.4322,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-20/problem__002.smt2,8.35299,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-20/problem__003.smt2,8.28791,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-20/problem__004.smt2,7.70855,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-20/problem__005.smt2,8.16226,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-20/problem__006.smt2,8.40974,264,661,成功
/pub/data/jiafq/iscas/Parser_Comparison/../benchmarks/part48/non-incremental/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-30/problem__002.smt2,8.44407,264,661,成功
